28.37,116.26;0.003294707443,-0.00488698482999
27.12,114.97;0.003423455138,-0.00488698482999
27.77,115.4;0.003075821784,-0.00531077385
27.56,115.15;0.003105516267,-0.00522494315999
27.22,115.14;0.003138931239,-0.00521421432001
27.33,115.42;0.003088168264,-0.00527322292
26.81,114.88;0.003571741064,-0.00477433205
26.47,114.77;0.003390300524,-0.00492453575001
26.33,114.5;0.003322294688,-0.00497281551
26.71,113.97;0.003517379992,-0.00519812106999
26.96,114.23;0.003361395809,-0.00514984131
27.14,113.94;0.003489677717,-0.00518202782
27.39,114.62;0.003443734183,-0.00480651855
26.57,114.17;0.003305782959,-0.00527322292
25.85,114.92;0.003210428795,-0.00469923019
26.84,116.32;0.003307529287,-0.00483334064
26.34,116.32;0.003249893637,-0.00479578972001
26.46,116.0;0.003385792475,-0.00481724738999
26.32,115.33;0.003236029764,-0.00509083271
25.96,115.39;0.002922863706,-0.00516593456
25.89,116.02;0.003001818162,-0.00483334064
25.58,115.79;0.002898365754,-0.00483334063999
25.15,115.41;0.002631905541,-0.0051176548
24.96,115.64;0.002991024497,-0.00468850135999
24.7,115.02;0.002821856578,-0.00488698483001
24.91,114.79;0.002870601096,-0.00479578971999
24.76,114.53;0.00294228045,-0.00475823879
25.39,114.94;0.002990185409,-0.00469386578
25.85,114.02;0.002998006754,-0.00525712967
25.66,114.75;0.002920603301,-0.00487089156999
25.8,114.55;0.003124848195,-0.00476896763
25.69,114.31;0.002890862622,-0.00505328177999
25.39,114.36;0.002689709622,-0.00510692596001
38.03,114.48;-0.000743682332001,-0.00613689423
39.63,118.02;-0.00126424708399,-0.00631392002001
38.42,114.54;-0.000529562947001,-0.00594377518
38.31,114.38;-0.000787132615997,-0.00633537769001
37.94,115.18;-0.000791132026002,-0.00616908072999
38.03,115.03;-0.000747907777999,-0.00612080097
38.03,114.84;-0.00056621337,-0.00586330890999
37.62,114.58;-0.000543873860003,-0.00574529171
37.76,114.78;-0.000708246305003,-0.00594913960001
38.03,114.13;-0.000832416651001,-0.00648021698001
38.08,114.03;-0.000717839086001,-0.00643730164001
38.33,114.67;-0.000517597784999,-0.005890131
38.13,114.56;-0.000506364008999,-0.00584721564999
38.2,115.2;-0.000704012631999,-0.0061583519
38.16,114.96;-0.000523027625,-0.00587403774
37.65,114.35;-0.000836716328003,-0.0062173605
37.74,114.5;-0.000733890481001,-0.00602424145001
38.87,114.64;-0.000622308416006,-0.00589549541
38.2,114.24;-0.000632346986997,-0.00620126724
36.6,114.47;-0.000275625013998,-0.00601351261
36.77,114.5;-0.00029650207,-0.00591158867
36.78,114.92;-0.000116007552002,-0.00564336776999
36.47,115.4;-0.000310599773002,-0.00614225864
36.37,114.94;7.77501930003e-05,-0.00562727451
36.43,114.68;-4.31611900353e-06,-0.00570774078
36.28,115.14;-0.000211897492996,-0.00605642796
36.57,113.67;-3.44665729983e-05,-0.00629782676999
36.95,113.85;-0.000270082435996,-0.00620663166001
36.84,115.18;-0.000433613320993,-0.00604033469999
36.49,114.94;3.01894730015e-05,-0.00564336777001
36.56,114.8;-0.000124957429996,-0.00578820705
36.35,114.62;0.000108014154002,-0.00559508801
36.37,114.37;-0.000224611231999,-0.00609934329999
36.7,114.2;-0.000283869416997,-0.00612080097
37.05,114.48;-0.000552298047999,-0.00602424144999
37.49,114.68;-0.000612926121001,-0.00582039355999
37.62,114.9;-0.000539624861005,-0.00572919845999
37.35,114.75;-0.000656716856,-0.00591695308999
36.87,115.5;-0.000386236604001,-0.00597059726999
37.37,115.37;-0.000831334512,-0.00620663165999
37.22,115.03;-0.000666395838003,-0.00602960587
37.11,114.68;-0.000432077654004,-0.00577747822
36.94,114.52;-0.000360156973002,-0.00585258007
37.43,114.5;-0.000698614687003,-0.00598669052
37.28,114.5;-0.000635986939997,-0.00597059726999
37.53,115.22;-0.000744475769999,-0.00604569911999
37.07,115.67;-0.000406624305,-0.00579893589
36.97,115.08;-0.000604310139003,-0.00613689423
37.06,115.14;-0.000654964410998,-0.00614762306
37.06,115.02;-0.000535102065996,-0.00597596169
37.0,114.71;-0.000411283501997,-0.00583112240001
38.85,115.48;-0.000864790999998,-0.00628173350999
39.39,115.71;-0.001057186324,-0.00614762306
39.48,115.98;-0.001059961883,-0.00598669051999
39.28,115.78;-0.001033937019,-0.00614225864
39.06,115.86;-0.000778925176,-0.00591158867
38.92,115.92;-0.000655259308999,-0.00581502914
38.49,115.58;-0.000482862691996,-0.00590622425
38.46,115.46;-0.000772900305996,-0.00629782677001
38.52,114.02;-0.000667331254,-0.00646412373
38.85,114.18;-0.000848080162001,-0.00643730163999
38.75,114.97;-0.000623357609001,-0.00597596169
39.37,114.67;-0.000957961558001,-0.00601351261
39.35,115.49;-0.001124162838,-0.0063085556
39.34,115.84;-0.000970819315995,-0.00599741936
38.98,116.1;-0.00105920102801,-0.00620663166001
39.02,115.65;-0.000746024589994,-0.00598669051999
38.68,115.78;-0.000699346738998,-0.00606715679
38.41,115.3;-0.000672553300006,-0.00617444515001
38.76,115.47;-0.000840786145005,-0.00630319119
38.71,115.14;-0.000870676352001,-0.00634074211
38.62,114.68;-0.000578387963003,-0.00594913959999
38.84,115.12;-0.000952656724998,-0.00637829304
38.95,115.45;-0.000988728730995,-0.00638902186999
40.82,114.87;-0.001343718665,-0.00614225864
41.87,114.6;-0.001861490766,-0.00624418259001
40.92,115.82;-0.001536253987,-0.00626027584001
40.4,115.54;-0.001168359872,-0.00624418259
39.83,114.53;-0.001104042716,-0.00614762306
40.63,115.03;-0.001437125279,-0.00644803047
41.15,114.7;-0.001716701323,-0.0063085556
41.68,115.68;-0.001971179986,-0.00638365745999
40.98,115.25;-0.001644200712,-0.00644803047
40.37,115.2;-0.001303749866,-0.00643193722
40.12,114.15;-0.001324982108,-0.00669479369999
40.67,114.38;-0.001546118688,-0.0066357851
41.05,113.95;-0.001525137672,-0.00660359858999
40.84,114.73;-0.001501587228,-0.00631928444
40.97,117.93;-0.001522940293,-0.00625491141999
41.95,117.72;-0.00209454255199,-0.00667333603
41.02,118.68;-0.00166748665499,-0.00609934329999
40.62,118.47;-0.001543205685,-0.00633001328001
40.42,117.48;-0.001396712116,-0.00660896301
40.95,117.53;-0.001600381316,-0.00649631023001
41.32,117.7;-0.001909651065,-0.00654995440999
40.43,118.93;-0.001180089017,-0.00593841076
41.2,116.63;-0.001683102157,-0.00597059727001
39.95,119.57;-0.001130897946,-0.00582575798001
40.15,118.3;-0.001307996258,-0.00623345375
40.02,118.69;-0.00120368575099,-0.00599741936
39.72,119.15;-0.001407014554,-0.00628709793
39.89,118.85;-0.001148353008,-0.00592231750001
39.49,118.67;-0.001092928258,-0.00587940216001
39.9,117.9;-0.001069994235,-0.00611543654999
39.31,118.54;-0.001025192986,-0.00588476658
40.2,117.97;-0.001171823733,-0.00622808932999
39.88,119.22;-0.001304948344,-0.00615298748001
39.43,118.9;-0.000998572130001,-0.00579357146999
39.74,118.73;-0.001245734999,-0.00604033469999
39.58,118.1;-0.001397463297,-0.00645339489
39.82,118.13;-0.00142145261,-0.00644803047001
39.53,116.7;-0.001117124016,-0.00593841076
39.52,116.69;-0.0010965946,-0.00591158867
39.97,117.06;-0.001377233945,-0.00645339489
39.76,117.0;-0.001204136222,-0.00617980957
39.12,116.38;-0.00113617756,-0.00612080097001
39.44,116.29;-0.001151713285,-0.00598669051999
38.7,116.63;-0.000569369205998,-0.00566482544001
38.87,116.45;-0.000964784548003,-0.00606179236999
39.32,116.48;-0.001157844907,-0.00602960587
39.98,116.98;-0.001159175424,-0.00612080097
38.33,116.83;-0.000584927306001,-0.00581502914
38.4,117.33;-0.000769338760001,-0.00631928444
38.07,117.22;-0.000739052937,-0.00615298748001
37.65,116.37;-0.000913167097004,-0.00593304633999
37.89,116.52;-0.000694299247996,-0.00570774078001
38.43,115.82;-0.000584119290998,-0.00594913960001
38.45,116.07;-0.000819219581999,-0.00612080097001
38.08,116.56;-0.000557381549001,-0.00561118125999
38.02,116.27;-0.000709975646998,-0.00580430031
38.58,116.8;-0.000666774614004,-0.00589549541
38.17,117.85;-0.000586216422995,-0.00600278378
38.05,116.7;-0.000654769053,-0.00576674938
38.72,116.08;-0.000908222536005,-0.00616908073
38.2,116.12;-0.000847343711996,-0.00609934329999
38.06,117.1;-0.000899654972997,-0.00628709793
37.72,115.72;-0.000717115652002,-0.00595986843
38.24,115.74;-0.000648852677998,-0.0060403347
37.87,116.14;-0.000893516644005,-0.00602424144999
37.69,116.26;-0.000755610826999,-0.00576138496
37.52,115.72;-0.000706283293994,-0.00593841076
38.02,115.56;-0.000549386518998,-0.005890131
38.22,115.5;-0.00067010347,-0.00613152981001
38.03,115.96;-0.000570438826998,-0.00576138496001
37.81,115.9;-0.000555195285997,-0.00569164753
37.36,115.96;-0.000558561713,-0.00568628311001
37.59,115.56;-0.000595101786999,-0.00584185123
34.76,113.65;0.001137045799,-0.00606715679
34.79,113.35;0.000841458974996,-0.00647485256
34.79,114.35;0.000823836708996,-0.00590085983001
33.75,113.29;0.001467467897,-0.00623881816999
34.7,112.44;0.000908531797002,-0.00630319118
35.24,113.21;0.000442517252004,-0.00640511513001
35.9,114.17;-5.21448070003e-05,-0.00612616539
34.56,114.77;0.001157464609,-0.00561654568
34.41,114.17;0.00115512212199,-0.00596523285
34.4,113.71;0.001314607683,-0.00612616539
34.46,113.02;0.001211932041,-0.00627636909
34.48,114.46;0.00109224552899,-0.00582039356
34.73,114.0;0.001031648022,-0.00597596169
34.51,113.35;0.001091852624,-0.00644266605001
34.76,112.96;0.00112823142999,-0.00608325005001
34.69,114.81;0.00108948891,-0.00557363032999
35.31,113.85;0.000525309158,-0.00602424145001
35.44,114.05;0.000166079768995,-0.00617980957
35.03,114.04;0.000597404259999,-0.00611543654999
35.27,113.63;0.000613163917002,-0.00609934330001
34.94,113.06;0.000668421767998,-0.00645875930999
35.08,112.57;0.000820929183,-0.00596523285
35.16,113.05;0.000447339012993,-0.00645875931001
35.46,113.77;0.000279643985003,-0.00624418259001
35.14,114.19;0.000495703422004,-0.0059813261
35.05,113.96;0.000794881154,-0.00591158867
35.1,113.38;0.000460835497002,-0.00656068325
34.92,112.77;0.000840130383004,-0.00618517399
35.08,112.92;0.000838489255997,-0.00603497028
35.24,113.42;0.000297932142004,-0.00659286976
36.1,114.35;-0.000117028590999,-0.0060403347
36.08,115.21;-3.90194770006e-05,-0.00590085983001
35.9,115.46;-9.12533890016e-05,-0.00600278378
36.0,115.83;8.6798155003e-05,-0.00564873219
35.57,114.52;0.000231263017,-0.00570237637001
35.67,114.54;0.000230974014002,-0.00563800335
35.6,114.17;6.54272120002e-05,-0.00608861446
35.95,114.88;0.000195419731,-0.0055629015
35.89,115.1;-0.000139070307,-0.0060403347
35.71,114.98;0.000178588373004,-0.00567555427999
35.19,114.67;0.000613768821999,-0.00555217266
35.92,114.35;-7.38531289954e-05,-0.00602424145001
36.06,113.81;7.37222520044e-05,-0.00622808932999
34.44,115.65;0.001362645248,-0.00548779963999
34.22,116.13;0.0011488679,-0.00564336777001
34.08,115.29;0.001355159799,-0.00568091868999
34.46,115.04;0.001119046117,-0.00576674937999
34.4,115.87;0.001398707867,-0.00538051127999
33.94,116.37;0.001232781633,-0.00553607940999
34.44,115.31;0.001176828678,-0.00575602055
34.65,115.13;0.000900254363998,-0.00589549541
33.63,114.63;0.001670518143,-0.00533223152
33.54,114.59;0.001716974751,-0.00531613826999
34.05,114.38;0.001231186584,-0.00586330891001
33.86,115.48;0.001349760702,-0.00572383404
33.74,114.88;0.00163269420401,-0.00534832478
33.41,115.06;0.001450870335,-0.00572383404
33.79,114.5;0.001440032946,-0.00560581684
34.06,114.85;0.001515472224,-0.00542879105001
33.63,115.17;0.001384651778,-0.00572383404
33.44,114.9;0.001763723565,-0.00530540942999
34.02,113.81;0.0014672774,-0.00600814818999
34.11,114.17;0.001279172273,-0.00593304634
33.6,113.98;0.001599608139,-0.00580966472999
33.86,113.46;0.00133194194,-0.0063675642
33.74,112.88;0.001663920899,-0.00590085983001
33.98,113.19;0.001365654708,-0.0063085556
33.56,114.02;0.001497533039,-0.00591695309001
34.22,113.77;0.001361787224,-0.00611543655
33.81,113.94;0.00162244607,-0.00575602055
33.44,113.58;0.001772676568,-0.00593304634
33.62,113.35;0.00140268119399,-0.00635147095001
33.86,113.04;0.001367579468,-0.00628709793
34.16,113.47;0.00128285470799,-0.0063675642
32.98,114.02;0.00184951899899,-0.00585794449
32.83,114.02;0.001947316851,-0.00584185123
33.38,114.0;0.001643993306,-0.00584185123
33.0,114.35;0.001750120389,-0.00572383404001
32.75,114.97;0.002120517116,-0.00535368919
32.72,113.31;0.002012911574,-0.00616908073
33.15,113.98;0.001850441374,-0.00576674938
33.25,114.26;0.001700281994,-0.0056540966
32.97,114.62;0.00206575764,-0.00526249408999
32.62,114.38;0.001915761756,-0.00572383404
32.13,114.08;0.001948891836,-0.00588476658
32.35,114.72;0.002152647051,-0.00538051127999
32.17,115.68;0.002188706354,-0.0053268671
32.13,115.04;0.002007949814,-0.00554144381999
31.62,114.83;0.002110457422,-0.00524640083
32.21,114.53;0.002196822619,-0.00534296036
32.44,115.41;0.00192865900799,-0.00572383404
31.81,115.42;0.00184628638,-0.00565946102
32.02,114.91;0.00226962578201,-0.00517666340001
33.01,112.53;0.001965853089,-0.00585794449
33.25,112.98;0.001798980117,-0.00599741936
32.7,112.83;0.002162335472,-0.00587940216001
32.51,112.36;0.002008590149,-0.00606179237001
32.68,112.08;0.001928022719,-0.0061583519
33.14,111.47;0.001720386643,-0.00608325005
33.49,112.4;0.00141374145,-0.00620663165999
33.05,112.92;0.002041402047,-0.0058311224
32.37,113.4;0.00197093356299,-0.00629246234999
33.03,112.23;0.001870958692,-0.00597059726999
33.05,111.83;0.00196496103,-0.00592231750001
33.31,111.5;0.001690147335,-0.00601351261
34.76,111.19;0.000965165777998,-0.00601351261
34.84,112.42;0.000748487765001,-0.00634074211
34.17,112.83;0.001477994852,-0.00602424145001
34.16,112.46;0.00127841573099,-0.00620663166001
34.14,112.07;0.001256518326,-0.00628709793001
33.81,111.6;0.001684848456,-0.00585794449
34.52,110.85;0.001374599152,-0.00543415546001
34.76,111.75;0.001026866257,-0.00619590282
34.73,111.92;0.00123445213899,-0.00596523285
34.73,112.77;0.00104046558199,-0.00616371632
34.43,112.42;0.001101749155,-0.00629782676999
34.51,112.15;0.001091852624,-0.00629246234999
34.39,111.65;0.001465277871,-0.00597059726999
34.06,111.03;0.001382145135,-0.00579893589
34.76,111.19;0.000965165777998,-0.00601351261
34.75,112.14;0.000868313121003,-0.00634074211
30.26,120.19;0.002381649431,-0.00459730625001
30.43,120.3;0.002386767538,-0.00449538231
30.07,119.95;0.00260444417,-0.00454366206999
29.49,119.27;0.002558870505,-0.00503182411001
30.23,119.72;0.002484347331,-0.00488698482999
30.16,120.25;0.002458284087,-0.0044631958
29.8,119.64;0.002634796754,-0.00474750996
29.61,119.05;0.002401922559,-0.00517666340001
29.86,121.56;0.002591343735,-0.0041359663
29.96,121.72;0.002463255178,-0.00425398350001
28.01,120.65;0.00337686397,-0.00395357609
28.01,120.65;0.00337686397,-0.00395357609
28.16,120.68;0.003339042869,-0.00401794909999
27.84,121.12;0.00302640435,-0.00433444977
27.68,120.55;0.003315893518,-0.00396966934001
27.57,119.7;0.0032478955,-0.00464558601
28.14,120.94;0.003410623762,-0.00394284725
27.8,120.62;0.003383424568,-0.00389993191
27.08,120.08;0.003104655134,-0.00455439091
27.53,120.36;0.003044521707,-0.00435054302
30.86,120.1;0.002058430711,-0.00486016274
30.7,121.02;0.002269429343,-0.00439345837
30.64,120.54;0.00245084696,-0.00422716141
30.68,119.68;0.002431378178,-0.00487625599
30.84,120.92;0.002422734612,-0.00411987305
30.77,120.76;0.002281609537,-0.00431835651
30.53,120.92;0.002569150282,-0.00409841537
30.53,120.69;0.002458250306,-0.00422179699001
30.54,120.08;0.002222359477,-0.00483334064
30.01,119.91;0.002647830165,-0.00452756882001
30.03,122.11;0.002252519461,-0.00435590744
30.26,122.2;0.0023723822,-0.00420033931999
30.72,122.45;0.002144441439,-0.00432908534999
29.97,122.3;0.002393298741,-0.00414133072
29.86,121.56;0.002591343735,-0.0041359663
29.48,121.8;0.002573133006,-0.00416815281001
29.66,121.41;0.002293512159,-0.00451147556001
30.18,121.23;0.002429961001,-0.00434517859999
29.3,121.42;0.002465411721,-0.00447928905
30.04,121.16;0.002321951518,-0.00445246696
30.01,120.58;0.002629248655,-0.00407695770001
29.49,120.89;0.002722304211,-0.00401258469
29.71,120.23;0.002474086178,-0.00445783137999
30.03,120.87;0.002610140661,-0.00407695769999
29.6,120.81;0.002556087572,-0.00416278838999
28.67,121.44;0.002955866185,-0.00440418720001
28.8,121.13;0.002862872409,-0.00439882278
29.11,121.38;0.002615281057,-0.00445246696
28.36,121.36;0.003092026742,-0.00436127186001
28.85,120.73;0.003011857946,-0.00415205956
29.15,121.03;0.002684540638,-0.00430226326
28.64,121.27;0.003130915806,-0.00421643257
28.14,121.23;0.003235596044,-0.00418424605999
28.45,119.92;0.003410138209,-0.00439882278
28.45,120.28;0.003216752603,-0.00431835651
27.61,119.06;0.003061317777,-0.00503182410999
28.59,119.25;0.00318422171,-0.00495672226
28.66,120.6;0.003313904296,-0.00395894051
28.12,119.56;0.003406528907,-0.00466704368999
28.08,119.13;0.003095412848,-0.00510692596001
28.46,119.48;0.003159853127,-0.00497817992999
29.12,119.64;0.002957141032,-0.00468850135999
29.46,119.88;0.002741793607,-0.0045222044
29.27,120.23;0.002667360096,-0.00442028046
28.9,119.81;0.003024498419,-0.00467240809999
28.74,118.61;0.003287853505,-0.00472605228001
29.15,118.39;0.002614263811,-0.00521421432001
28.97,118.88;0.003097549652,-0.00476896763
29.19,119.48;0.002674128143,-0.00503718853
29.32,120.06;0.002502347378,-0.00471532345
28.92,120.02;0.002911221375,-0.00460803509
28.9,118.5;0.002977533485,-0.00497817993001
20.02,110.35;0.002006037583,-0.00439882278
19.98,110.33;0.002011588964,-0.00435590744
19.61,110.72;0.001854562925,-0.00439882278
19.68,110.31;0.001823447543,-0.00429689884
19.25,110.46;0.001595321527,-0.00438809395001
18.8,110.39;0.001559021485,-0.0044041872
19.36,110.1;0.001553759996,-0.00440418720001
19.75,110.0;0.001933725703,-0.00421643257
19.52,109.57;0.001951665471,-0.00402331352001
19.91,109.69;0.00211335786,-0.00416278839
18.64,109.7;0.001794319131,-0.00411987305
19.23,109.44;0.001560059813,-0.0043129921
19.05,109.83;0.001810225094,-0.00410377979
18.48,110.02;0.001678981683,-0.00421643257
18.25,109.5;0.001655747401,-0.00413060187999
18.73,109.17;0.001640954769,-0.00410914420999
19.09,108.64;0.001875691314,-0.00358879565999
19.25,109.03;0.001645966909,-0.00402331351999
22.2,114.1;0.0,0.0
22.13,113.33;0.002703286765,-0.00535368919
25.05,121.5;0.0,0.0
22.64,120.37;0.0,0.0
25.14,121.73;0.0,0.0
24.15,120.67;0.0,0.0
22.98,120.19;0.0,0.0
24.75,121.75;0.0,0.0
25.0,121.3;0.0,0.0
24.81,120.96;0.0,0.0
30.52,114.31;0.002430775462,-0.00543415545999
30.35,114.33;0.002435016338,-0.00545024872
30.57,114.02;0.002424905146,-0.00563263893001
30.2,115.09;0.002346011606,-0.00547707081
32.65,110.79;0.002154512337,-0.00533223152
30.32,112.24;0.002551532191,-0.0057131052
30.7,111.3;0.002417036353,-0.00568091869
30.02,112.14;0.002410673101,-0.00588476658
31.92,113.91;0.002258439345,-0.00557363033001
30.88,114.36;0.002168499211,-0.00554144382001
30.63,113.59;0.002631127052,-0.0056540966
31.02,113.73;0.002252673746,-0.00581502914
31.62,113.81;0.002087616718,-0.00577747822
31.56,114.09;0.001851265502,-0.0058311224
30.94,113.6;0.002470819671,-0.00567555428
31.25,113.69;0.002192183471,-0.00579357147001
30.38,114.87;0.0026656671,-0.00506401061999
30.44,114.87;0.002654779033,-0.00506937503999
31.84,114.8;0.002078108922,-0.00532150269001
31.29,114.61;0.002273771124,-0.00511229038
31.17,115.0;0.002152727833,-0.00531613827
30.79,115.37;0.002193575486,-0.00553607940999
30.46,115.22;0.002464643771,-0.00533759594001
30.24,115.3;0.002484094637,-0.00534296036
30.09,115.93;0.002692108593,-0.00495135784
29.85,115.56;0.002670701802,-0.00509083271
30.75,115.57;0.002526431093,-0.00514447689001
29.87,114.28;0.002530609155,-0.00535368919
29.83,115.22;0.002508354278,-0.00528395176001
29.6,114.52;0.002630718839,-0.00514984131
29.23,113.8;0.002822891747,-0.00558972359001
29.97,113.91;0.00272790044,-0.00540196896
29.54,114.04;0.002515601692,-0.00559508801
29.71,113.85;0.002693076027,-0.00549316406
31.02,112.19;0.0021883109,-0.00586330891001
30.35,112.18;0.002462792539,-0.00582575797999
31.17,112.58;0.002345511817,-0.00557363033001
31.03,113.11;0.002059369154,-0.00613152981001
29.83,112.9;0.002745697183,-0.00553071498999
29.73,112.41;0.002399058473,-0.00585258007
28.21,113.0;0.00336111883,-0.0056219101
28.37,112.8;0.003370232022,-0.00555217266
27.83,113.16;0.00316900586,-0.00579893589
27.87,112.91;0.003490316851,-0.00537514687001
26.89,112.61;0.003593140234,-0.00522494316
27.22,111.5;0.003320209604,-0.00548779963999
29.37,113.09;0.002529170323,-0.00597059726999
29.48,113.42;0.002465723244,-0.00601351261
29.71,113.56;0.002711713483,-0.00563263893
28.8,113.05;0.003013304661,-0.00584185123
28.68,112.87;0.003369748997,-0.00545561314
29.52,112.55;0.002763511153,-0.00548779964001
28.16,113.63;0.003504578866,-0.0054448843
27.67,113.5;0.003254433132,-0.00565946102
27.01,113.32;0.003302549191,-0.00568628311001
26.79,113.54;0.00351490557,-0.00545024872
26.49,113.77;0.00340411517,-0.00542342663
27.75,112.5;0.003275785376,-0.00549852848
25.79,113.0;0.003028507404,-0.00543415545999
25.79,113.0;0.003028507404,-0.00543415545999
26.71,113.27;0.003421537136,-0.00558435917
26.13,113.11;0.003053484689,-0.0057131052
25.95,113.39;0.002932759373,-0.00572383404
25.08,113.91;0.00301725487,-0.00502645969
25.54,113.68;0.002967098494,-0.00531077385
25.41,113.96;0.002965461928,-0.00508010387
25.27,112.55;0.002959192693,-0.00516593456
25.56,112.35;0.002777861395,-0.00545561314
25.73,112.72;0.003001042167,-0.00533759594001
26.41,112.84;0.003492965045,-0.00533223152
26.89,112.61;0.003593140234,-0.00522494316
27.25,112.86;0.003452852719,-0.00535905361001
27.1,112.95;0.003495701256,-0.00537514686999
26.38,112.39;0.003200710213,-0.00557899475
26.59,111.85;0.003564253428,-0.00533223152
26.8,112.14;0.003270390106,-0.00561654568
26.98,112.39;0.003212596472,-0.0056219101
26.22,111.63;0.003479447557,-0.00524640083
26.22,111.63;0.003479447557,-0.00524640083
25.91,112.21;0.003059213259,-0.00540196896
25.6,111.95;0.003062370827,-0.00522494316
25.37,112.16;0.002724085317,-0.00547170639
25.96,111.64;0.003294255877,-0.00524103642
25.41,111.33;0.002776484238,-0.00534832478
25.52,111.57;0.00305473406,-0.00519275665
26.41,111.28;0.003387261663,-0.00530004501
24.97,111.79;0.002888656037,-0.00533223152
26.44,110.84;0.003520877057,-0.00480115414
26.73,110.61;0.003636544667,-0.00456511974001
27.13,111.04;0.003265595987,-0.00525712967
25.59,110.14;0.002777165425,-0.0047314167
27.06,110.57;0.00354949979,-0.00459194183
26.37,110.3;0.003359596991,-0.00466704369001
27.71,111.96;0.003414718349,-0.00540196896
27.68,111.66;0.003420407557,-0.00540733337
27.33,111.46;0.00318824923,-0.00560045242001
27.44,112.18;0.003199363261,-0.00558435916999
27.68,111.41;0.003111616366,-0.00567018986
27.25,111.73;0.003338391796,-0.00550925732
27.73,111.29;0.003281135208,-0.00541806221
27.52,109.95;0.003449192271,-0.0045222044
27.33,110.14;0.003169186182,-0.00484943390001
28.02,110.18;0.003272363558,-0.00481724738999
28.46,110.39;0.003164569397,-0.00499427318999
27.92,110.57;0.003502925443,-0.00465095043
26.86,109.71;0.003479234118,-0.00459730625001
26.57,109.68;0.003545683837,-0.00451683998
27.1,109.96;0.003505252502,-0.00451683998001
27.44,109.78;0.003327911045,-0.00466704369001
27.87,109.79;0.00336227335,-0.00468313693999
26.16,109.77;0.003293452643,-0.00459194183
27.37,109.16;0.003206154378,-0.00460803509
28.3,109.71;0.003414963525,-0.00469386578001
29.0,109.84;0.003124803164,-0.00466704368999
29.38,110.16;0.002613064527,-0.00496208668001
29.13,110.48;0.002835016332,-0.00495672225999
28.62,109.91;0.003465859889,-0.00454902649
28.29,110.73;0.003382217478,-0.00495135784
27.92,109.43;0.003180594681,-0.00483870506
28.59,109.46;0.003179511252,-0.00483870506001
28.7,109.64;0.003397338559,-0.00457584858
29.64,109.42;0.002461821271,-0.0049674511
29.05,111.69;0.003024806924,-0.00558435917
29.44,111.64;0.002845114587,-0.00550389289999
29.65,111.75;0.002606103024,-0.00571846962001
29.41,112.16;0.002570234959,-0.00578820705
29.64,111.87;0.00276489055,-0.00553071499
28.9,111.97;0.003174786353,-0.00551998615001
28.9,111.47;0.002977533485,-0.00570237637
29.41,111.09;0.002528176045,-0.00556826591
29.59,111.35;0.002505026905,-0.00572383404001
28.6,112.33;0.003179208787,-0.0056540966
29.37,112.39;0.002538520422,-0.00581502914
28.83,112.36;0.00297953931,-0.00572919846
28.27,112.55;0.003472622568,-0.00539124012001
28.38,111.2;0.003299116718,-0.00543415545999
28.51,112.11;0.003120645009,-0.00578820705
36.03,103.73;0.000229927786002,-0.00249981879999
36.73,103.25;-3.43950360033e-05,-0.00229597092
35.87,104.09;6.95528049945e-05,-0.00281095504999
38.23,101.94;-0.000214909976002,-0.0017863512
36.32,103.97;0.000237722868,-0.00246763229001
35.57,104.57;0.000532342284998,-0.00262856483
35.72,105.08;0.000108881637999,-0.00365316868
34.98,104.61;0.001098844315,-0.00260710716
35.39,103.88;0.000686599803004,-0.00230133533
36.54,104.71;7.3269958996e-05,-0.00298798084
35.24,105.27;0.000622153657005,-0.00364780426
35.17,104.19;0.000653386296001,-0.00265538692
35.51,106.68;0.000458506091,-0.00425934792
35.1,107.61;0.000912895707003,-0.00465095043
35.21,106.65;0.000771405868001,-0.00415205956
35.51,105.73;0.000397371794001,-0.00401258469
35.31,107.38;0.000350205727003,-0.00505328178001
35.27,107.05;0.000437973753002,-0.00478506088
35.2,106.06;0.000508488383005,-0.00427544116999
36.03,107.88;0.000312354892003,-0.00470459461
36.44,108.0;3.88400799949e-05,-0.00489771366
35.5,108.43;0.000170323162997,-0.00495672225999
35.7,107.22;0.000230887176002,-0.00481724739001
36.57,107.33;-0.000107707990999,-0.00503718853
35.81,108.02;0.000152261963002,-0.00490844250001
35.17,107.94;0.000811252228999,-0.00462949276
34.6,105.69;0.00134678343,-0.00386238098
33.78,106.11;0.001417906791,-0.00422716141
34.22,105.15;0.001366223049,-0.00359952449999
34.69,104.88;0.001385020763,-0.00290751457
34.89,105.69;0.001064848796,-0.00387847424
34.73,106.12;0.000974333905994,-0.00429153441999
33.9,106.28;0.001558400745,-0.00407159328
34.02,105.28;0.001547311442,-0.00358879565999
34.7,105.35;0.001067305368,-0.00384628773
34.87,104.48;0.000972680666997,-0.00279486178999
35.0,106.23;0.000852493596,-0.0041359663
33.43,104.94;0.001907191482,-0.00293433666
34.06,104.38;0.001395477834,-0.00281095505001
33.33,105.58;0.001967654183,-0.00358343124
33.75,105.7;0.001663726906,-0.00383019447
32.95,104.7;0.00211124158101,-0.00275731087
34.69,103.35;0.001111543489,-0.00242471695
33.81,104.38;0.001448611091,-0.00280022621
33.97,102.04;0.001521528572,-0.00189363956
35.21,102.46;0.000591702710004,-0.00189363956001
34.61,103.54;0.001412849095,-0.00224232673999
34.08,103.23;0.001572876018,-0.00216722488
